,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,result,player
65,2023-580,Australian Open,Hard,128,G,20230116,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,1,Stefanos Tsitsipas
66,2023-580,Australian Open,Hard,128,G,20230116,201,206173,15.0,,Jannik Sinner,R,191.0,ITA,21.4,105916,,,Marton Fucsovics,R,188.0,HUN,30.9,4-6 4-6 6-1 6-2 6-0,5,R32,213.0,6.0,5.0,135.0,80.0,57.0,25.0,21.0,7.0,12.0,3.0,4.0,118.0,85.0,45.0,14.0,20.0,4.0,14.0,16.0,2375.0,78.0,687.0,1,Jannik Sinner
67,2023-580,Australian Open,Hard,128,G,20230116,203,200000,6.0,,Felix Auger Aliassime,R,193.0,CAN,22.4,202103,28.0,,Francisco Cerundolo,R,185.0,ARG,24.4,6-1 3-6 6-1 6-4,5,R32,155.0,9.0,5.0,93.0,60.0,51.0,15.0,17.0,4.0,6.0,3.0,3.0,107.0,72.0,43.0,15.0,16.0,14.0,20.0,7.0,3895.0,29.0,1383.0,1,Felix Auger Aliassime
68,2023-580,Australian Open,Hard,128,G,20230116,204,126094,5.0,,Andrey Rublev,R,188.0,RUS,25.2,105554,25.0,,Daniel Evans,R,175.0,GBR,32.6,6-4 6-2 6-3,5,R32,129.0,10.0,1.0,81.0,51.0,41.0,20.0,14.0,4.0,4.0,3.0,3.0,97.0,67.0,43.0,13.0,13.0,11.0,15.0,6.0,3930.0,30.0,1380.0,1,Andrey Rublev
69,2023-580,Australian Open,Hard,128,G,20230116,205,208029,9.0,,Holger Rune,R,188.0,DEN,19.7,200005,,,Ugo Humbert,L,188.0,FRA,24.5,6-4 6-2 7-6(5),5,R32,129.0,5.0,2.0,91.0,61.0,50.0,15.0,15.0,2.0,3.0,9.0,2.0,91.0,60.0,40.0,16.0,15.0,3.0,7.0,10.0,2876.0,106.0,523.0,1,Holger Rune
70,2023-580,Australian Open,Hard,128,G,20230116,206,200282,22.0,,Alex De Minaur,R,183.0,AUS,23.9,126127,,,Benjamin Bonzi,R,183.0,FRA,26.6,7-6(0) 6-2 6-1,5,R32,128.0,8.0,4.0,74.0,39.0,31.0,20.0,14.0,3.0,6.0,6.0,2.0,111.0,70.0,37.0,17.0,13.0,15.0,22.0,24.0,1710.0,48.0,911.0,1,Alex De Minaur
71,2023-580,Australian Open,Hard,128,G,20230116,207,104925,4.0,,Novak Djokovic,R,188.0,SRB,35.6,105777,27.0,,Grigor Dimitrov,R,191.0,BUL,31.6,7-6(7) 6-3 6-4,5,R32,187.0,11.0,2.0,112.0,81.0,60.0,13.0,16.0,5.0,8.0,15.0,4.0,116.0,69.0,47.0,19.0,15.0,7.0,12.0,5.0,5070.0,28.0,1395.0,1,Novak Djokovic
72,2023-580,Australian Open,Hard,128,G,20230116,208,210097,,,Ben Shelton,L,193.0,USA,20.2,200615,,WC,Alexei Popyrin,R,196.0,AUS,23.4,6-3 7-6(4) 6-4,5,R32,120.0,12.0,3.0,92.0,60.0,52.0,21.0,16.0,4.0,4.0,14.0,1.0,92.0,70.0,51.0,11.0,15.0,6.0,8.0,89.0,604.0,113.0,506.0,1,Ben Shelton
73,2023-580,Australian Open,Hard,128,G,20230116,211,126205,,,Tommy Paul,R,185.0,USA,25.6,202385,,,Jenson Brooksby,R,188.0,USA,22.2,6-1 6-4 6-3,5,R32,128.0,7.0,2.0,78.0,46.0,37.0,19.0,13.0,4.0,4.0,2.0,4.0,98.0,61.0,37.0,16.0,13.0,9.0,14.0,35.0,1160.0,39.0,1010.0,1,Tommy Paul
74,2023-580,Australian Open,Hard,128,G,20230116,214,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,206173,15.0,,Jannik Sinner,R,191.0,ITA,21.4,6-4 6-4 3-6 4-6 6-3,5,R16,240.0,12.0,3.0,169.0,121.0,81.0,26.0,24.0,22.0,26.0,11.0,3.0,136.0,92.0,66.0,23.0,24.0,6.0,11.0,4.0,5715.0,16.0,2375.0,1,Stefanos Tsitsipas
75,2023-580,Australian Open,Hard,128,G,20230116,216,126094,5.0,,Andrey Rublev,R,188.0,RUS,25.2,208029,9.0,,Holger Rune,R,188.0,DEN,19.7,6-3 3-6 6-3 4-6 7-6(9),5,R16,217.0,22.0,4.0,162.0,105.0,77.0,27.0,25.0,12.0,17.0,8.0,12.0,164.0,92.0,63.0,37.0,24.0,8.0,13.0,6.0,3930.0,10.0,2876.0,1,Andrey Rublev
76,2023-580,Australian Open,Hard,128,G,20230116,217,104925,4.0,,Novak Djokovic,R,188.0,SRB,35.6,200282,22.0,,Alex De Minaur,R,183.0,AUS,23.9,6-2 6-1 6-2,5,R16,126.0,4.0,3.0,68.0,44.0,33.0,16.0,12.0,0.0,0.0,3.0,2.0,82.0,50.0,26.0,14.0,11.0,6.0,12.0,5.0,5070.0,24.0,1710.0,1,Novak Djokovic
77,2023-580,Australian Open,Hard,128,G,20230116,218,210097,,,Ben Shelton,L,193.0,USA,20.2,200670,,,J J Wolf,R,183.0,USA,24.0,6-7(5) 6-2 6-7(4) 7-6(4) 6-2,5,R16,227.0,23.0,1.0,158.0,107.0,88.0,35.0,26.0,2.0,2.0,19.0,2.0,162.0,105.0,84.0,30.0,26.0,5.0,9.0,89.0,604.0,67.0,758.0,1,Ben Shelton
78,2023-580,Australian Open,Hard,128,G,20230116,219,126205,,,Tommy Paul,R,185.0,USA,25.6,105138,24.0,,Roberto Bautista Agut,R,183.0,ESP,34.7,6-2 4-6 6-2 7-5,5,R16,199.0,11.0,1.0,126.0,76.0,54.0,28.0,19.0,8.0,10.0,2.0,3.0,127.0,83.0,51.0,23.0,19.0,9.0,15.0,35.0,1160.0,25.0,1675.0,1,Tommy Paul
79,2023-580,Australian Open,Hard,128,G,20230116,221,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,208103,,,Jiri Lehecka,R,185.0,CZE,21.1,6-3 7-6(2) 6-4,5,QF,137.0,9.0,2.0,100.0,66.0,53.0,22.0,16.0,8.0,8.0,7.0,4.0,97.0,62.0,49.0,15.0,15.0,4.0,6.0,4.0,5715.0,71.0,717.0,1,Stefanos Tsitsipas
80,2023-580,Australian Open,Hard,128,G,20230116,222,104925,4.0,,Novak Djokovic,R,188.0,SRB,35.6,126094,5.0,,Andrey Rublev,R,188.0,RUS,25.2,6-1 6-2 6-4,5,QF,123.0,14.0,5.0,88.0,56.0,45.0,16.0,13.0,5.0,5.0,6.0,3.0,92.0,64.0,39.0,9.0,12.0,9.0,14.0,5.0,5070.0,6.0,3930.0,1,Novak Djokovic
81,2023-580,Australian Open,Hard,128,G,20230116,223,126205,,,Tommy Paul,R,185.0,USA,25.6,210097,,,Ben Shelton,L,193.0,USA,20.2,7-6(6) 6-3 5-7 6-4,5,QF,186.0,7.0,3.0,117.0,77.0,66.0,27.0,22.0,2.0,4.0,24.0,6.0,162.0,94.0,71.0,32.0,21.0,12.0,15.0,35.0,1160.0,89.0,604.0,1,Tommy Paul
82,2023-580,Australian Open,Hard,128,G,20230116,224,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,111575,18.0,,Karen Khachanov,R,198.0,RUS,26.6,7-6(2) 6-4 6-7(6) 6-3,5,SF,201.0,18.0,5.0,129.0,82.0,69.0,25.0,22.0,1.0,4.0,10.0,1.0,139.0,94.0,62.0,26.0,21.0,7.0,12.0,4.0,5715.0,20.0,1885.0,1,Stefanos Tsitsipas
83,2023-580,Australian Open,Hard,128,G,20230116,225,104925,4.0,,Novak Djokovic,R,188.0,SRB,35.6,126205,,,Tommy Paul,R,185.0,USA,25.6,7-5 6-1 6-2,5,SF,140.0,12.0,5.0,91.0,53.0,40.0,21.0,14.0,7.0,9.0,4.0,0.0,77.0,45.0,24.0,14.0,13.0,4.0,11.0,5.0,5070.0,35.0,1160.0,1,Novak Djokovic
84,2023-580,Australian Open,Hard,128,G,20230116,226,104925,4.0,,Novak Djokovic,R,188.0,SRB,35.6,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,6-3 7-6(4) 7-6(5),5,F,176.0,7.0,3.0,100.0,66.0,54.0,21.0,17.0,2.0,3.0,15.0,3.0,106.0,69.0,50.0,19.0,16.0,3.0,5.0,5.0,5070.0,4.0,5715.0,1,Novak Djokovic
85,2023-0424,Dallas,Hard,32,A,20230206,297,126203,1.0,,Taylor Fritz,R,196.0,USA,25.2,106218,7.0,,Marcos Giron,R,180.0,USA,29.5,7-6(7) 3-6 6-3,3,QF,111.0,9.0,2.0,83.0,55.0,45.0,15.0,15.0,0.0,1.0,6.0,1.0,88.0,57.0,43.0,19.0,15.0,1.0,2.0,8.0,3410.0,55.0,841.0,1,Taylor Fritz
86,2023-0424,Dallas,Hard,32,A,20230206,293,126203,1.0,,Taylor Fritz,R,196.0,USA,25.2,106058,,WC,Jack Sock,R,191.0,USA,30.3,7-6(5) 6-4,3,R16,96.0,10.0,1.0,64.0,43.0,39.0,11.0,11.0,0.0,0.0,8.0,2.0,79.0,46.0,35.0,17.0,11.0,6.0,7.0,8.0,3410.0,141.0,405.0,1,Taylor Fritz
87,2023-0424,Dallas,Hard,32,A,20230206,286,126207,2.0,,Frances Tiafoe,R,188.0,USA,25.0,111456,,,Mackenzie Mcdonald,R,178.0,USA,27.8,6-1 6-3,3,R16,58.0,5.0,1.0,46.0,33.0,28.0,8.0,8.0,1.0,1.0,4.0,0.0,46.0,28.0,17.0,7.0,8.0,2.0,6.0,14.0,2305.0,59.0,820.0,1,Frances Tiafoe
88,2023-0375,Montpellier,Hard,32,A,20230206,300,206173,2.0,,Jannik Sinner,R,191.0,ITA,21.4,202195,,,Maxime Cressy,R,201.0,USA,25.7,7-6(3) 6-3,3,F,96.0,4.0,1.0,61.0,38.0,33.0,16.0,11.0,3.0,3.0,10.0,6.0,62.0,39.0,30.0,12.0,10.0,3.0,4.0,17.0,2195.0,51.0,857.0,1,Jannik Sinner
89,2023-0375,Montpellier,Hard,32,A,20230206,298,206173,2.0,,Jannik Sinner,R,191.0,ITA,21.4,209950,,WC,Arthur Fils,R,185.0,FRA,18.6,7-5 6-2,3,SF,94.0,5.0,1.0,55.0,34.0,28.0,14.0,10.0,2.0,2.0,6.0,2.0,70.0,48.0,30.0,11.0,10.0,4.0,7.0,17.0,2195.0,163.0,361.0,1,Jannik Sinner
90,2023-0375,Montpellier,Hard,32,A,20230206,297,208029,1.0,,Holger Rune,R,188.0,DEN,19.7,106296,,,Gregoire Barrere,R,183.0,FRA,28.9,7-6(2) 7-6(5),3,QF,112.0,7.0,1.0,77.0,51.0,33.0,19.0,12.0,2.0,3.0,2.0,1.0,93.0,60.0,38.0,21.0,12.0,6.0,7.0,9.0,3046.0,75.0,713.0,1,Holger Rune
91,2023-0375,Montpellier,Hard,32,A,20230206,295,209950,,WC,Arthur Fils,R,185.0,FRA,18.6,111460,,,Quentin Halys,R,191.0,FRA,26.2,7-6(3) 6-3,3,QF,81.0,5.0,4.0,68.0,45.0,37.0,16.0,11.0,1.0,1.0,11.0,3.0,60.0,39.0,29.0,11.0,10.0,5.0,6.0,163.0,361.0,70.0,756.0,1,Arthur Fils
92,2023-0375,Montpellier,Hard,32,A,20230206,294,206173,2.0,,Jannik Sinner,R,191.0,ITA,21.4,132283,,,Lorenzo Sonego,R,191.0,ITA,27.7,6-4 6-2,3,QF,95.0,1.0,2.0,51.0,28.0,18.0,17.0,9.0,2.0,3.0,3.0,0.0,61.0,43.0,26.0,6.0,9.0,4.0,8.0,17.0,2195.0,56.0,835.0,1,Jannik Sinner
93,2023-0375,Montpellier,Hard,32,A,20230206,293,208029,1.0,,Holger Rune,R,188.0,DEN,19.7,144817,,,Marc Andrea Huesler,L,196.0,SUI,26.6,7-6(5) 6-2,3,R16,92.0,7.0,0.0,57.0,40.0,32.0,13.0,10.0,2.0,2.0,2.0,0.0,79.0,45.0,30.0,17.0,10.0,5.0,7.0,9.0,3046.0,49.0,876.0,1,Holger Rune
94,2023-0375,Montpellier,Hard,32,A,20230206,288,209950,,WC,Arthur Fils,R,185.0,FRA,18.6,105138,4.0,,Roberto Bautista Agut,R,183.0,ESP,34.8,6-3 6-4,3,R16,85.0,8.0,2.0,62.0,41.0,28.0,12.0,10.0,2.0,4.0,3.0,2.0,57.0,40.0,25.0,7.0,9.0,4.0,8.0,163.0,361.0,24.0,1740.0,1,Arthur Fils
95,2023-0375,Montpellier,Hard,32,A,20230206,286,206173,2.0,,Jannik Sinner,R,191.0,ITA,21.4,105916,,,Marton Fucsovics,R,188.0,HUN,30.9,W/O,3,R16,0.0,,,,,,,,,,,,,,,,,,,17.0,2195.0,69.0,767.0,1,Jannik Sinner
96,2023-0375,Montpellier,Hard,32,A,20230206,275,209950,,WC,Arthur Fils,R,185.0,FRA,18.6,104755,,,Richard Gasquet,R,183.0,FRA,36.6,7-5 7-5,3,R32,112.0,8.0,3.0,81.0,51.0,38.0,12.0,12.0,7.0,9.0,2.0,5.0,73.0,51.0,37.0,6.0,12.0,4.0,8.0,163.0,361.0,45.0,910.0,1,Arthur Fils
97,2023-0499,Delray Beach,Hard,32,A,20230213,300,126203,1.0,,Taylor Fritz,R,196.0,USA,25.2,200175,4.0,,Miomir Kecmanovic,R,183.0,SRB,23.4,6-0 5-7 6-2,3,F,117.0,10.0,0.0,68.0,37.0,35.0,16.0,13.0,0.0,1.0,6.0,3.0,91.0,49.0,33.0,17.0,13.0,4.0,9.0,7.0,3455.0,33.0,1275.0,1,Taylor Fritz
98,2023-0499,Delray Beach,Hard,32,A,20230213,299,126203,1.0,,Taylor Fritz,R,196.0,USA,25.2,111456,,,Mackenzie Mcdonald,R,178.0,USA,27.8,6-3 7-6(6),3,SF,94.0,9.0,1.0,71.0,41.0,34.0,13.0,11.0,4.0,6.0,6.0,2.0,61.0,38.0,27.0,9.0,10.0,3.0,6.0,7.0,3455.0,56.0,795.0,1,Taylor Fritz
99,2023-0499,Delray Beach,Hard,32,A,20230213,297,126203,1.0,,Taylor Fritz,R,196.0,USA,25.2,105173,,,Adrian Mannarino,L,180.0,FRA,34.6,7-6(8) 6-4,3,QF,110.0,8.0,1.0,72.0,50.0,37.0,9.0,11.0,4.0,6.0,3.0,4.0,76.0,47.0,35.0,10.0,11.0,2.0,5.0,7.0,3455.0,59.0,791.0,1,Taylor Fritz
100,2023-0499,Delray Beach,Hard,32,A,20230213,293,126203,1.0,,Taylor Fritz,R,196.0,USA,25.2,105877,,,Emilio Gomez,R,185.0,ECU,31.2,6-4 6-3,3,R16,87.0,11.0,2.0,64.0,42.0,33.0,10.0,10.0,2.0,3.0,1.0,1.0,60.0,34.0,24.0,11.0,9.0,5.0,8.0,7.0,3455.0,94.0,578.0,1,Taylor Fritz
101,2023-0499,Delray Beach,Hard,32,A,20230213,286,126205,2.0,,Tommy Paul,R,185.0,USA,25.7,106045,,,Denis Kudla,R,180.0,USA,30.4,6-3 6-4,3,R16,84.0,7.0,2.0,65.0,43.0,30.0,13.0,10.0,1.0,2.0,3.0,3.0,52.0,32.0,20.0,11.0,9.0,1.0,4.0,18.0,1835.0,95.0,573.0,1,Tommy Paul
102,2023-0506,Buenos Aires,Clay,32,A,20230213,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.7,111815,2.0,,Cameron Norrie,L,188.0,GBR,27.4,6-3 7-5,3,F,93.0,3.0,2.0,59.0,38.0,29.0,11.0,10.0,1.0,2.0,2.0,2.0,63.0,35.0,22.0,15.0,11.0,2.0,6.0,2.0,6730.0,12.0,2715.0,1,Carlos Alcaraz
103,2023-0506,Buenos Aires,Clay,32,A,20230213,299,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.7,126523,,,Bernabe Zapata Miralles,R,183.0,ESP,26.0,6-2 6-2,3,SF,76.0,3.0,0.0,48.0,33.0,24.0,9.0,8.0,1.0,2.0,1.0,0.0,49.0,32.0,16.0,6.0,8.0,2.0,7.0,2.0,6730.0,74.0,702.0,1,Carlos Alcaraz
104,2023-0506,Buenos Aires,Clay,32,A,20230213,297,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.7,105583,,Q,Dusan Lajovic,R,183.0,SRB,32.6,6-4 6-2,3,QF,93.0,1.0,4.0,51.0,33.0,23.0,9.0,9.0,3.0,5.0,1.0,2.0,70.0,44.0,21.0,12.0,9.0,5.0,10.0,2.0,6730.0,90.0,591.0,1,Carlos Alcaraz
105,2023-0506,Buenos Aires,Clay,32,A,20230213,293,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.7,111513,,,Laslo Djere,R,188.0,SRB,27.7,6-2 4-6 6-2,3,R16,120.0,4.0,0.0,73.0,51.0,37.0,15.0,13.0,6.0,7.0,6.0,4.0,77.0,48.0,31.0,16.0,13.0,8.0,12.0,2.0,6730.0,57.0,793.0,1,Carlos Alcaraz
106,2023-0506,Buenos Aires,Clay,32,A,20230213,288,207518,3.0,,Lorenzo Musetti,R,185.0,ITA,20.9,106398,,,Pedro Cachin,R,185.0,ARG,27.8,6-2 6-3,3,R16,85.0,1.0,1.0,55.0,33.0,22.0,12.0,9.0,2.0,4.0,1.0,2.0,48.0,31.0,14.0,7.0,8.0,5.0,10.0,20.0,1821.0,68.0,777.0,1,Lorenzo Musetti
107,2023-0407,Rotterdam,Hard,32,A,20230213,300,106421,6.0,,Daniil Medvedev,R,198.0,RUS,27.0,206173,,,Jannik Sinner,R,191.0,ITA,21.4,5-7 6-2 6-2,3,F,149.0,4.0,1.0,86.0,59.0,44.0,12.0,14.0,4.0,6.0,2.0,1.0,96.0,55.0,34.0,19.0,14.0,7.0,12.0,11.0,2750.0,14.0,2445.0,1,Daniil Medvedev
108,2023-0407,Rotterdam,Hard,32,A,20230213,299,206173,,,Jannik Sinner,R,191.0,ITA,21.4,134868,,WC,Tallon Griekspoor,R,188.0,NED,26.6,7-5 7-6(5),3,SF,116.0,7.0,1.0,75.0,39.0,32.0,23.0,12.0,0.0,0.0,4.0,2.0,75.0,42.0,34.0,18.0,12.0,0.0,1.0,14.0,2445.0,61.0,789.0,1,Jannik Sinner
109,2023-0407,Rotterdam,Hard,32,A,20230213,298,106421,6.0,,Daniil Medvedev,R,198.0,RUS,27.0,105777,,,Grigor Dimitrov,R,191.0,BUL,31.7,6-1 6-2,3,SF,81.0,8.0,0.0,55.0,36.0,25.0,9.0,7.0,4.0,5.0,0.0,2.0,51.0,34.0,15.0,5.0,8.0,7.0,13.0,11.0,2750.0,28.0,1440.0,1,Daniil Medvedev
110,2023-0407,Rotterdam,Hard,32,A,20230213,297,206173,,,Jannik Sinner,R,191.0,ITA,21.4,104527,,PR,Stan Wawrinka,R,183.0,SUI,37.8,6-1 6-3,3,QF,72.0,4.0,0.0,52.0,30.0,22.0,13.0,8.0,4.0,5.0,2.0,1.0,40.0,22.0,13.0,4.0,8.0,3.0,8.0,14.0,2445.0,130.0,422.0,1,Jannik Sinner
111,2023-0407,Rotterdam,Hard,32,A,20230213,295,106421,6.0,,Daniil Medvedev,R,198.0,RUS,27.0,200000,3.0,,Felix Auger Aliassime,R,193.0,CAN,22.5,6-2 6-4,3,QF,83.0,4.0,2.0,49.0,30.0,22.0,13.0,9.0,2.0,3.0,1.0,3.0,54.0,27.0,21.0,9.0,9.0,3.0,7.0,11.0,2750.0,8.0,3260.0,1,Daniil Medvedev
112,2023-0407,Rotterdam,Hard,32,A,20230213,294,105777,,,Grigor Dimitrov,R,191.0,BUL,31.7,200282,,,Alex De Minaur,R,183.0,AUS,23.9,6-3 3-6 7-6(6),3,QF,153.0,6.0,3.0,90.0,50.0,41.0,21.0,15.0,5.0,8.0,4.0,6.0,107.0,59.0,41.0,25.0,15.0,4.0,7.0,28.0,1440.0,25.0,1620.0,1,Grigor Dimitrov
113,2023-0407,Rotterdam,Hard,32,A,20230213,293,206173,,,Jannik Sinner,R,191.0,ITA,21.4,126774,1.0,,Stefanos Tsitsipas,R,193.0,GRE,24.5,6-4 6-3,3,R16,81.0,3.0,1.0,44.0,27.0,24.0,13.0,9.0,0.0,0.0,1.0,3.0,62.0,32.0,22.0,14.0,10.0,1.0,4.0,14.0,2445.0,3.0,5940.0,1,Jannik Sinner
114,2023-0407,Rotterdam,Hard,32,A,20230213,289,106421,6.0,,Daniil Medvedev,R,198.0,RUS,27.0,122298,,,Botic Van De Zandschulp,R,191.0,NED,27.3,6-2 6-2,3,R16,86.0,6.0,2.0,58.0,42.0,28.0,11.0,8.0,6.0,6.0,0.0,5.0,63.0,38.0,21.0,10.0,8.0,12.0,16.0,11.0,2750.0,35.0,1135.0,1,Daniil Medvedev
115,2023-0407,Rotterdam,Hard,32,A,20230213,288,200000,3.0,,Felix Auger Aliassime,R,193.0,CAN,22.5,106296,,Q,Gregoire Barrere,R,183.0,FRA,28.9,6-4 6-3,3,R16,83.0,9.0,3.0,54.0,27.0,21.0,17.0,10.0,1.0,2.0,3.0,1.0,53.0,29.0,16.0,13.0,9.0,2.0,5.0,8.0,3260.0,71.0,750.0,1,Felix Auger Aliassime
116,2023-0407,Rotterdam,Hard,32,A,20230213,287,105777,,,Grigor Dimitrov,R,191.0,BUL,31.7,128034,5.0,,Hubert Hurkacz,R,196.0,POL,26.0,7-6(4) 7-6(5),3,R16,109.0,8.0,3.0,86.0,53.0,41.0,19.0,12.0,1.0,2.0,19.0,0.0,71.0,49.0,40.0,12.0,12.0,0.0,1.0,28.0,1440.0,10.0,2950.0,1,Grigor Dimitrov
117,2023-0407,Rotterdam,Hard,32,A,20230213,286,200282,,,Alex De Minaur,R,183.0,AUS,23.9,202195,,,Maxime Cressy,R,201.0,USA,25.7,7-5 3-6 6-3,3,R16,122.0,7.0,4.0,79.0,48.0,34.0,23.0,15.0,1.0,3.0,12.0,11.0,88.0,52.0,39.0,16.0,15.0,3.0,6.0,25.0,1620.0,40.0,991.0,1,Alex De Minaur
118,2023-0407,Rotterdam,Hard,32,A,20230213,285,126774,1.0,,Stefanos Tsitsipas,R,193.0,GRE,24.5,200325,,,Emil Ruusuvuori,R,188.0,FIN,23.8,7-5 6-1,3,R32,92.0,9.0,1.0,70.0,39.0,27.0,18.0,10.0,1.0,2.0,2.0,4.0,64.0,35.0,23.0,11.0,9.0,4.0,8.0,3.0,5940.0,52.0,846.0,1,Stefanos Tsitsipas
119,2023-0407,Rotterdam,Hard,32,A,20230213,284,206173,,,Jannik Sinner,R,191.0,ITA,21.4,126127,,,Benjamin Bonzi,R,183.0,FRA,26.6,6-2 3-6 6-1,3,R32,124.0,7.0,0.0,78.0,45.0,35.0,18.0,12.0,2.0,3.0,8.0,3.0,102.0,65.0,37.0,18.0,12.0,9.0,13.0,14.0,2445.0,48.0,884.0,1,Jannik Sinner
120,2023-0407,Rotterdam,Hard,32,A,20230213,281,208029,4.0,,Holger Rune,R,188.0,DEN,19.7,106005,,Q,Constant Lestienne,R,180.0,FRA,30.7,6-4 6-4,3,R32,77.0,4.0,2.0,52.0,38.0,25.0,7.0,10.0,0.0,2.0,1.0,4.0,66.0,40.0,26.0,9.0,10.0,8.0,12.0,9.0,3136.0,54.0,837.0,1,Holger Rune
121,2023-0407,Rotterdam,Hard,32,A,20230213,278,100644,8.0,,Alexander Zverev,R,198.0,GER,25.8,126952,,,Soon Woo Kwon,R,180.0,KOR,25.1,6-4 7-6(4),3,R32,100.0,10.0,0.0,81.0,61.0,51.0,6.0,11.0,3.0,3.0,4.0,1.0,64.0,40.0,33.0,14.0,11.0,1.0,2.0,17.0,2275.0,63.0,784.0,1,Alexander Zverev
122,2023-0407,Rotterdam,Hard,32,A,20230213,277,106421,6.0,,Daniil Medvedev,R,198.0,RUS,27.0,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,23.6,4-6 6-2 6-2,3,R32,115.0,9.0,3.0,81.0,50.0,34.0,13.0,13.0,6.0,11.0,1.0,3.0,92.0,59.0,26.0,17.0,13.0,8.0,16.0,11.0,2750.0,31.0,1345.0,1,Daniil Medvedev
123,2023-0407,Rotterdam,Hard,32,A,20230213,274,200000,3.0,,Felix Auger Aliassime,R,193.0,CAN,22.5,132283,,,Lorenzo Sonego,R,191.0,ITA,27.7,6-2 6-3,3,R32,82.0,13.0,3.0,55.0,35.0,30.0,9.0,9.0,2.0,2.0,1.0,1.0,42.0,28.0,18.0,5.0,8.0,0.0,3.0,8.0,3260.0,60.0,790.0,1,Felix Auger Aliassime
124,2023-0407,Rotterdam,Hard,32,A,20230213,272,105777,,,Grigor Dimitrov,R,191.0,BUL,31.7,106234,,Q,Aslan Karatsev,R,185.0,RUS,29.4,6-1 6-3,3,R32,58.0,7.0,1.0,40.0,22.0,21.0,11.0,8.0,0.0,0.0,1.0,2.0,38.0,18.0,11.0,8.0,8.0,1.0,5.0,28.0,1440.0,98.0,555.0,1,Grigor Dimitrov
125,2023-0407,Rotterdam,Hard,32,A,20230213,270,200282,,,Alex De Minaur,R,183.0,AUS,23.9,126094,2.0,,Andrey Rublev,R,188.0,RUS,25.3,6-4 6-4,3,R32,81.0,3.0,4.0,54.0,32.0,28.0,12.0,10.0,0.0,0.0,7.0,3.0,69.0,37.0,30.0,12.0,10.0,4.0,6.0,25.0,1620.0,5.0,4065.0,1,Alex De Minaur
126,2023-0451,Doha,Hard,32,A,20230220,300,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.0,104918,,WC,Andy Murray,R,191.0,GBR,35.7,6-4 6-4,3,F,106.0,6.0,6.0,77.0,48.0,34.0,13.0,10.0,5.0,7.0,1.0,1.0,57.0,33.0,23.0,11.0,10.0,4.0,8.0,8.0,3250.0,70.0,750.0,1,Daniil Medvedev
127,2023-0451,Doha,Hard,32,A,20230220,298,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.0,200000,2.0,,Felix Auger Aliassime,R,193.0,CAN,22.5,6-4 7-6(7),3,SF,117.0,6.0,1.0,66.0,48.0,37.0,10.0,11.0,3.0,5.0,5.0,5.0,73.0,41.0,31.0,14.0,11.0,4.0,7.0,8.0,3250.0,9.0,3200.0,1,Daniil Medvedev
128,2023-0451,Doha,Hard,32,A,20230220,295,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.0,106331,,,Christopher Oconnell,R,183.0,AUS,28.7,6-2 4-6 7-5,3,QF,119.0,5.0,2.0,83.0,51.0,40.0,20.0,15.0,2.0,4.0,3.0,0.0,77.0,53.0,38.0,12.0,15.0,4.0,8.0,8.0,3250.0,94.0,567.0,1,Daniil Medvedev
129,2023-0451,Doha,Hard,32,A,20230220,294,200000,2.0,,Felix Auger Aliassime,R,193.0,CAN,22.5,200221,7.0,,Alejandro Davidovich Fokina,R,183.0,ESP,23.7,6-4 7-6(5),3,QF,108.0,8.0,1.0,65.0,43.0,37.0,12.0,11.0,2.0,2.0,2.0,0.0,70.0,45.0,34.0,15.0,11.0,3.0,4.0,9.0,3200.0,31.0,1300.0,1,Felix Auger Aliassime
